track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,segment_type,segment_order,start_time,end_time,label
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,tempo,2,104.96,121.19466666666666,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,tempo,3,121.19466666666666,212.851,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,chroma,0,0.0,60.608,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,chroma,1,60.608,108.21333333333334,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,chroma,2,108.21333333333334,140.94933333333333,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,chroma,3,140.94933333333333,212.851,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,tempo,0,0.0,7.904,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,tempo,1,7.904,37.077333333333335,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,tempo,2,37.077333333333335,130.944,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,tempo,3,130.944,168.058,
