danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,times_tempogram_kfixed,times_chroma_kfixed,numseg_combined_kfixed,times_combined_kfixed
0.799,0.937,6,-7.677,0,0.225,0.00268,0.888,0.044,0.0362,124.962,4,7qIU50XAzFBYENwo5L5AeV,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Wasting Time,Matroda,Matroda - Wasting Time.mp3,223.45,F# minor,0.703428372755655,11A,125.0,"146.03733333333332,161.25866666666667,169.58933333333334","130.44266666666667,146.944,177.248",4.0,"130.44266666666667,146.03733333333332,161.25866666666667,177.248"
0.811,0.759,10,-6.822,0,0.0467,0.000847,0.774,0.0551,0.423,126.049,4,6NxT9CHTUZx8BkOh6gCEvh,"['45lcbTsX07JWzmTIjcdyBz', '7kA4sEagpoNK91I7wr9tYr', '4QWmN97HRZya55JvxN3I5a']","['tech house', 'indonesian edm', 'bass house', 'doujin', 'electro house']",Disco Tool - Taiki Nulight Remix,"Matroda, Bleu Clair, Taiki Nulight","Matroda, Bleu Clair - Disco Tool - Taiki Nulight Remix.mp3",215.846,A minor,0.5323599877539849,8A,125.0,"107.36,122.12266666666666,156.72533333333334","15.776,106.88,137.68533333333335",5.0,"15.776,107.36,122.12266666666666,137.68533333333335,156.72533333333334"
0.811,0.759,10,-6.822,0,0.0467,0.000847,0.774,0.0551,0.423,126.049,4,6NxT9CHTUZx8BkOh6gCEvh,"['45lcbTsX07JWzmTIjcdyBz', '7kA4sEagpoNK91I7wr9tYr', '4QWmN97HRZya55JvxN3I5a']","['tech house', 'indonesian edm', 'bass house', 'doujin', 'electro house']",Disco Tool,"Matroda, Bleu Clair","Matroda, Bleu Clair - Disco Tool.mp3",216.346,E major,0.2572212372713987,12B,125.0,"28.042666666666666,61.536,105.42933333333333","30.144,59.562666666666665,184.30933333333334",4.0,"28.042666666666666,61.536,105.42933333333333,184.30933333333334"
0.796,0.931,6,-5.27,1,0.0915,0.077,0.789,0.113,0.453,125.948,4,4xWczmc5Txq36XTM5092EV,"['45lcbTsX07JWzmTIjcdyBz', '7kA4sEagpoNK91I7wr9tYr']","['tech house', 'electro house', 'indonesian edm', 'bass house']",PWR,"Matroda, Bleu Clair","Matroda, Bleu Clair - PWR.mp3",163.009,G minor,0.5042803255099045,6A,125.0,"78.90133333333333,85.10933333333334,118.816","33.86666666666667,76.45866666666667,119.85066666666667",3.0,"33.86666666666667,78.90133333333333,118.816"
0.809,0.786,2,-3.615,1,0.0664,0.002,0.217,0.0617,0.345,124.0,4,0xlMfByO0VWZ7CPFY5HqoX,"['45lcbTsX07JWzmTIjcdyBz', '29DWvZyWy1yvU8jpIePBYi']","['tech house', 'electro house', 'bass house']",Raise Em Up,"Matroda, Loge21","Matroda, Loge21 - Raise Em Up.mp3",235.828,A# minor,0.37540983264411304,3A,125.0,"106.944,121.07733333333333,232.50133333333332","30.048,153.80266666666665,232.37333333333333",5.0,"30.048,106.944,121.07733333333333,153.80266666666665,232.50133333333332"
0.778,0.863,8,-3.557,0,0.0544,0.00512,0.786,0.0457,0.14,126.021,4,3eZo7yRLmrHbj60FKxG1mx,"['45lcbTsX07JWzmTIjcdyBz', '5jBerZvTAajwYvdxt3UhgU']","['tech house', 'electro house', 'bass house']",The One,"Matroda, San Pacho","Matroda, San Pacho - The One.mp3",190.521,G# minor,0.40578757480419725,1A,125.0,"15.392,91.872,113.888","60.85333333333333,99.54133333333333,144.64",5.0,"15.392,60.85333333333333,91.872,113.888,144.64"
0.842,0.914,2,-5.796,1,0.135,0.053,0.00128,0.0593,0.388,130.009,4,1UyYIqE4bTokxEK0DUpzTM,"['45lcbTsX07JWzmTIjcdyBz', '1kwRrQDCpXpVliMDntpxCt']","['tech house', 'bass house', 'deep groove house', 'slap house', 'electro house']",Body Move,"Matroda, Tom Budin","Matroda, Tom Budin - Body Move.mp3",184.923,E major,0.36923492434308675,12B,130.8139534883721,"42.037333333333336,118.34666666666666,133.35466666666667","44.192,87.91466666666666,139.85066666666665",4.0,"42.037333333333336,87.91466666666666,118.34666666666666,133.35466666666667"
0.348,0.233,7,-9.276,1,0.0349,0.952,0.0,0.0946,0.436,89.948,4,5XhyWkCp2jcYo3bJJoYASW,"['1bqxdqvUtPWZri43cKHac8', '3pc0bOVB5whxmD50W79wwO']","['viral pop', 'chill r&b', 'teen pop', 'singer-songwriter pop']",IT'S YOU,"MAX, keshi",MAX - IT'S YOU (feat. keshi).mp3,170.462,A# major,0.6436969674411643,6B,90.7258064516129,"35.413333333333334,85.35466666666666,152.48","3.082666666666667,10.485333333333333,163.01866666666666",5.0,"3.082666666666667,35.413333333333334,85.35466666666666,152.48,163.01866666666666"
0.667,0.627,1,-7.184,1,0.122,0.248,0.0,0.174,0.498,143.948,4,7roB6h5rQPhFRK307eIQk6,"['1bqxdqvUtPWZri43cKHac8', '164Uj4eKjl6zTBKfJLFKKK', '4GvEc3ANtPPjt1ZJllr5Zl']","['pop', 'modern indie pop', 'viral pop', 'pov: indie', 'teen pop', 'singer-songwriter pop']",STRINGS,"MAX, Party Pupils, JVKE, Bazzi",MAX - STRINGS (feat. JVKE & Bazzi) - Party Pupils Remix.mp3,178.888,E minor,0.5043305242245386,9A,130.8139534883721,"43.434666666666665,102.944,131.75466666666668","43.498666666666665,103.424,132.0",3.0,"43.434666666666665,102.944,131.75466666666668"
0.714,0.909,11,-3.985,0,0.0964,0.00199,0.00765,0.268,0.482,121.993,4,3UumxquROHFzeYquOTMcHE,"['3NKKngINK1tP6BFy0WOyWk', '5YCU9eHY4IYTyNa8XRFuw9']","['stutter house', 'tech house', 'brostep', 'pop edm']",Sweet,"Max Styler, Alex Hosking",Max Styler - Sweet (feat. Alex Hosking).mp3,173.331,F# minor,0.6167068243076765,11A,122.28260869565217,"116.768,133.344,158.496","8.565333333333333,87.17866666666667,90.752",5.0,"8.565333333333333,87.17866666666667,116.768,133.344,158.496"
0.67,0.707,11,-9.726,0,0.0358,0.714,0.065,0.0634,0.799,89.008,4,0gmStTUTuiU807EB4KafOX,['5ti5FPHgtaSf15KcUisZMt'],['latinx alternative'],Yours,maye,maye - Yours.mp3,219.026,A# major,0.6170790333760464,6B,89.28571428571429,"107.22133333333333,197.024,211.40266666666668","118.08,134.89066666666668,171.296",6.0,"107.22133333333333,118.08,134.89066666666668,171.296,197.024,211.40266666666668"
0.699,0.926,2,-6.249,1,0.063,0.0449,0.113,0.2,0.468,124.991,4,44lgAk4wJN8ObrFSglxui5,"['0xRXCcSX89eobfrshSVdyu', '4OG9hOPsfAEziKvOJj2SG7']","['pop dance', 'edm', 'pop house', 'uk dance']",Everything You Have Done,"MEDUZA, GENESI","MEDUZA, GENESI - Everything You Have Done.mp3",156.218,F minor,0.4014114740098146,4A,125.0,"74.60266666666666,122.85866666666666,153.30133333333333","29.162666666666667,92.39466666666667,108.39466666666667",6.0,"29.162666666666667,74.60266666666666,92.39466666666667,108.39466666666667,122.85866666666666,153.30133333333333"
0.729,0.588,11,-7.004,1,0.0394,0.0942,0.0,0.172,0.964,110.088,4,4sqUqP7QJrCtoAUGfFDjFE,['7Hsfh7YZzoyojYWQeMSHID'],['alt z'],Shut Up,Mia Rodriguez,Mia Rodriguez - Shut Up.mp3,156.536,G# major,0.5259461574921462,4B,110.29411764705883,"33.376,54.154666666666664,68.704","8.714666666666666,104.992,121.568",6.0,"8.714666666666666,33.376,54.154666666666664,68.704,104.992,121.568"
0.737,0.644,11,-6.469,1,0.0845,0.352,0.0,0.224,0.734,166.089,4,4MlEFAvTGtsJw6CGvePq8H,['4yYvor6Rq4fG82J1L47DYp'],['bedroom pop'],UNBOUND,MICHELLE,MICHELLE - UNBOUND.mp3,159.738,C# major,0.6835321563780111,3B,110.29411764705883,"115.968,128.56533333333334,153.44","5.749333333333333,103.744,115.88266666666667",5.0,"5.749333333333333,103.744,115.968,128.56533333333334,153.44"
0.331,0.74,1,-5.161,1,0.131,0.217,0.0,0.115,0.318,196.019,4,2m70pnnWWOcItUhWHJbPu1,"['5w39eY1aNDybnDGTNgVt3r', '6vPr4VCSFC3nJMw0mEBsn0']","['hopebeat', 'pop edm']",Bad For You,"Midnight Kids, 90's Kids, Party Pupils",Midnight Kids - Bad For You (feat. 90's Kids) - Party Pupils Remix.mp3,184.0,A# major,0.5419241672026915,6B,119.68085106382979,"39.498666666666665,54.784,166.02666666666667","40.181333333333335,55.53066666666667,167.776",3.0,"39.498666666666665,54.784,166.02666666666667"
0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,4,3sTN90bIP2cJ1783ctHykO,"['5Q81rlcTFh3k6DQJXPdsot', '13ubrt8QOOCPljQ2FL1Kca']","['hyperpop', 'east coast hip hop', 'hip hop', 'indie soul', 'vapor soul', 'rap', 'escape room', 'channel islands indie', 'trap']",Love,"Mura Masa, Daniela Lalita","Mura Masa, Daniela Lalita - Love.mp3",238.024,D# major,0.8244619473423558,5B,122.28260869565217,"115.456,188.0,221.04533333333333","31.818666666666665,106.912,188.576",4.0,"31.818666666666665,106.912,188.0,221.04533333333333"
0.666,0.84,9,-5.997,1,0.0521,0.167,0.00817,0.173,0.377,96.611,4,3GROKC4eYt3KVWN3AyMCwL,['3LEjiFgpLbT1F0UgOE9qbg'],[],Made Your Mama Cry,Nana Lourdes,Nana Lourdes - Made Your Mama Cry.mp3,155.56,A# minor,0.7582530203174901,3A,96.98275862068965,"18.805333333333333,34.218666666666664,100.096","17.066666666666666,76.53333333333333,89.36533333333334",5.0,"18.805333333333333,34.218666666666664,76.53333333333333,89.36533333333334,100.096"
0.812,0.749,10,-6.389,0,0.0397,0.108,0.0,0.0599,0.841,134.971,4,56v8WEnGzLByGsDAXDiv4d,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",ETA,NewJeans,NewJeans - ETA.mp3,149.67,D major,0.534636266763517,10B,133.92857142857142,"7.477333333333333,36.53333333333333,49.25866666666667","7.541333333333333,131.89333333333335,136.128",4.0,"7.477333333333333,36.53333333333333,49.25866666666667,131.89333333333335"
0.599,0.446,10,-6.511,0,0.0833,0.731,0.0,0.105,0.567,179.877,4,5expoVGQPvXuwBBFuNGqBd,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",Hurt,NewJeans,NewJeans - Hurt.mp3,173.57,D minor,0.5819857861315189,7A,90.7258064516129,"80.064,84.66133333333333,127.02933333333333","21.493333333333332,144.704,169.62133333333333",5.0,"21.493333333333332,80.064,127.02933333333333,144.704,169.62133333333333"
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4,65FftemJ1DbbZ45DUfHJXE,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",OMG,NewJeans,NewJeans - OMG.mp3,211.037,A# minor,0.5968997808870802,3A,127.8409090909091,"12.672,151.33866666666665,197.04533333333333","29.845333333333333,134.016,165.80266666666665",6.0,"12.672,29.845333333333333,134.016,151.33866666666665,165.80266666666665,197.04533333333333"
0.479,0.59,10,-6.937,0,0.201,0.267,2.79e-06,0.108,0.424,99.65,4,2Q0zaBd4u0mwEd7KNppKEf,['5W5JelsLmCytPXmzN5w8fc'],[],Hold Up,Nick Smith,Nick Smith - Hold Up.mp3,175.526,A minor,0.5769131665569848,8A,117.1875,"75.08266666666667,110.656,129.28","7.477333333333333,82.88,125.52533333333334",4.0,"7.477333333333333,75.08266666666667,110.656,125.52533333333334"
0.903,0.833,11,-8.193,0,0.174,0.00429,0.809,0.121,0.338,125.007,4,5j0lAGiVaf45MKfF2yaBdI,['0FPoqGEZFwHQfu5tRPL08X'],['tech house'],Atmosphere,Niko The Kid,Niko The Kid - Atmosphere.mp3,200.795,A# minor,0.3459154260767104,3A,125.0,"118.77333333333333,150.03733333333332,197.568","134.53866666666667,151.18933333333334,197.22666666666666",4.0,"118.77333333333333,134.53866666666667,150.03733333333332,197.568"
0.793,0.925,10,-3.928,0,0.0449,0.00164,0.558,0.037,0.423,128.017,4,68wDwfXRvvUTCG0KDG6LZn,['21AUdblPrTRzkvJn8FGrlk'],"['brostep', 'electro house', 'electronic trap']",Fear,NITTI,NITTI - Fear.mp3,180.0,A minor,0.5340398289609025,8A,127.8409090909091,"43.370666666666665,59.616,102.76266666666666","13.525333333333334,89.93066666666667,121.664",6.0,"13.525333333333334,43.370666666666665,59.616,89.93066666666667,102.76266666666666,121.664"
0.738,0.8,5,-3.971,0,0.049,0.113,0.00144,0.118,0.609,125.937,4,1J2HhduTRKXJ03sgjXhfG0,"['21AUdblPrTRzkvJn8FGrlk', '2HdmDZZKSZQPSpyKDb0T7w']","['brostep', 'electro house', 'electronic trap']",Sex Drive,"NITTI, Hadar Adora","NITTI, Hadar Adora - Sex Drive.mp3",175.038,G minor,0.7646318605463472,6A,125.0,"51.46666666666667,83.49866666666667,96.90666666666667","52.85333333333333,83.616,161.344",4.0,"51.46666666666667,83.49866666666667,96.90666666666667,161.344"
0.816,0.854,11,-5.523,1,0.051,0.000442,0.653,0.0608,0.3,124.026,4,3Nt13GFJxmmIibwIDV1GDP,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Dance,Noizu,Noizu - Dance.mp3,263.226,G minor,0.4355976116325973,6A,125.0,"24.522666666666666,57.056,232.20266666666666","21.44,186.26133333333334,200.36266666666666",5.0,"21.44,57.056,186.26133333333334,200.36266666666666,232.20266666666666"
0.704,0.955,2,-7.418,1,0.0825,0.00216,0.728,0.595,0.607,126.011,4,0LPRXLByEX5pLvdgw3ABpJ,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",For Your Soul,Noizu,Noizu - For Your Soul.mp3,175.632,F minor,0.4713578027988212,4A,125.0,"18.453333333333333,32.59733333333333,171.50933333333333","34.090666666666664,80.18133333333333,125.51466666666667",5.0,"18.453333333333333,32.59733333333333,80.18133333333333,125.51466666666667,171.50933333333333"
0.801,0.764,9,-6.373,1,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,7tGfSaUdygABlAYfwgHg2B,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Jungle,Noizu,Noizu - Jungle.mp3,218.71,A# major,0.5978180877050809,6B,125.0,"17.034666666666666,170.688,175.68","92.90666666666667,101.216,185.76",4.0,"17.034666666666666,92.90666666666667,170.688,185.76"
0.801,0.873,6,-5.812,0,0.0894,0.001,0.573,0.0639,0.79,123.978,4,5SD3MnYc8Mhpa5S3ojfIZj,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Lasers,Noizu,Noizu - Lasers.mp3,217.667,F# minor,0.2812275357857886,11A,125.0,"124.18133333333333,138.28266666666667,156.74666666666667","123.97866666666667,139.33866666666665,151.97866666666667",3.0,"124.18133333333333,138.28266666666667,151.97866666666667"
0.785,0.96,6,-6.132,1,0.0429,0.00197,0.873,0.346,0.863,125.027,4,5OJstti1yVNr5MFHbByrUn,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",No More,Noizu,Noizu - No More.mp3,158.116,F minor,0.3918125908513029,4A,125.0,"17.578666666666667,40.864,156.384","92.94933333333333,125.19466666666666,155.06133333333332",5.0,"17.578666666666667,40.864,92.94933333333333,125.19466666666666,156.384"
0.833,0.965,6,-5.215,0,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,1pMK3CNjKECeAavfhMi1kn,"['3VRyybsQu0MDG0F2LBxnv7', '7GQsOji7pfixzkLt63awo5']","['house', 'tech house', 'electro house', 'bass house']",4 The People,"Noizu, Tony Romera","Noizu, Tony Romera - 4 The People.mp3",189.274,E minor,0.3235626520342299,9A,125.0,"14.378666666666666,124.42666666666666,140.58666666666667","32.34133333333333,94.72,140.72533333333334",5.0,"14.378666666666666,32.34133333333333,94.72,124.42666666666666,140.58666666666667"
0.797,0.78,10,-8.943,0,0.184,0.478,0.896,0.379,0.207,123.997,4,0ubMyV1R1LPlUx1NnqB1jK,"['21mKp7DqtSNHhCAU2ugvUw', '4xnihxcoXWK3UqryOSnbw5', '2SrWifjYv7b5tR8EzEmn1x']","['industrial pop', 'indietronica', 'alt z', 'edm', 'chillwave']",Falls - Golden Features Remix,"ODESZA, Sasha Alex Sloan, Golden Features","ODESZA, Sasha Alex Sloan - Falls - Golden Features Remix.mp3",296.045,A minor,0.4627467124592715,8A,125.0,"32.256,61.57866666666666,79.69066666666667","30.453333333333333,145.14133333333334,170.96533333333332",5.0,"32.256,61.57866666666666,79.69066666666667,145.14133333333334,170.96533333333332"
0.689,0.875,11,-3.219,0,0.0454,0.000395,0.23,0.704,0.292,130.04,4,2uI5yyd0gSq2uqwjHWdiGs,"['7ERTOmWXRyme5WJUpXVVSl', '1FWowTsaucHkPDgmAGGk4T', '4z127TOoCMB8oNtULhoYRd']","['japanese edm', 'brostep', 'electronic trap', 'dubstep']",Okami,"Oski, Allen Mock, Herbalistek","Oski, Allen Mock, Herbalistek - Okami.mp3",193.913,G# major,0.5885139608559181,4B,130.8139534883721,"52.42666666666667,60.266666666666666,175.75466666666668","5.6,14.954666666666666,42.48533333333334",4.0,"5.6,42.48533333333334,60.266666666666666,175.75466666666668"
0.66,0.768,9,-7.515,1,0.0815,0.00778,0.00142,0.0669,0.164,124.038,4,6wLujYsftQ9tGIvf54lrkz,['6hs7DlQVJTvFgN7DyzkdnX'],['future bounce'],Start Again,OVSKY,OVSKY - Start Again.mp3,144.707,D# major,0.7783110808037385,5B,125.0,"34.464,64.02133333333333,113.99466666666666","18.730666666666668,79.072,114.03733333333334",5.0,"18.730666666666668,34.464,64.02133333333333,79.072,113.99466666666666"
0.651,0.93,4,-3.961,0,0.248,0.00244,0.393,0.497,0.0996,169.961,4,7CQh5cvBqMxlKIghGvO6s1,"['7yPPzu5UdAK7yagQqjEZQm', '25fqWEebq6PoiGQIHIrdtv']","['edm', 'brostep', 'electro house', 'electronic trap']",MDR,"Party Favor, Baauer","Party Favor, Baauer - MDR.mp3",175.37,F# minor,0.479204696690306,11A,112.5,"34.32533333333333,79.424,102.72","11.370666666666667,34.752,127.34933333333333",5.0,"11.370666666666667,34.32533333333333,79.424,102.72,127.34933333333333"
0.772,0.809,7,-6.195,1,0.0667,0.0233,0.329,0.125,0.349,127.024,4,3jr2iqcQhBHhvYbaQQTHgN,['4F61H4lx1js4wtWfb2Rfnt'],['pop edm'],Break It Down,Party Pupils,Party Pupils - Break It Down.mp3,166.104,A major,0.3027136824580846,11B,127.8409090909091,"75.296,103.66933333333333,151.328","30.112,75.456,105.664",4.0,"30.112,75.296,103.66933333333333,151.328"
0.821,0.844,10,-6.266,0,0.276,0.0168,6.43e-05,0.3,0.754,116.07,4,2KHupxlysbCj6q6zWnSF8O,['6TFOalvhHRXh8JmQTVSoyY'],[],matingcall.exe,Pedestrian Tactics,Pedestrian Tactics - matingcall.exe.mp3,233.336,D minor,0.43146581924575095,7A,117.1875,"13.696,116.832,149.80266666666665","21.109333333333332,117.32266666666666,135.968",4.0,"13.696,116.832,135.968,149.80266666666665"
0.781,0.924,7,-4.97,1,0.09,0.000932,0.0136,0.157,0.394,105.026,4,0DsAxHjchu8vzMrumD3KsR,['6TFOalvhHRXh8JmQTVSoyY'],[],Nerds Trying To Dance,Pedestrian Tactics,Pedestrian Tactics - Nerds Trying To Dance.mp3,178.124,F minor,0.41551507075820526,4A,140.625,"18.176,129.04533333333333,131.488","9.536,96.71466666666667,114.67733333333334",4.0,"9.536,96.71466666666667,114.67733333333334,129.04533333333333"
0.852,0.932,9,-6.029,0,0.0562,0.00564,0.0136,0.0556,0.924,122.987,4,3Pq5TLwSJ5JvKqG9Ugh3yS,"['4nc9ASzzzNhX5x4Dttcklw', '6VaCJv2KP3kU8uZiezGkgM']",[],Breakfast,"PEZNT, Born I","PEZNT, Born I - Breakfast.mp3",238.923,D# minor,0.38090270161399276,2A,122.28260869565217,"32.704,129.00266666666667,178.92266666666666","126.90133333333333,153.696,175.776",4.0,"32.704,129.00266666666667,153.696,175.776"
0.809,0.904,4,-6.46,0,0.0747,0.0523,0.547,0.0802,0.201,125.002,4,5D59kJUcYmJPLDcx0Co2ol,['1bJJlRHoc1UVeqzxcrPLIw'],['la pop'],Designs for You,Phantoms,Phantoms - Designs for You.mp3,227.153,C major,0.6347164687328019,8B,125.0,"30.592,44.98133333333333,215.968","30.794666666666668,45.13066666666667,215.60533333333333",3.0,"30.592,44.98133333333333,215.968"
0.68,0.701,9,-8.158,0,0.0443,0.004,0.874,0.0985,0.754,109.023,4,7gI0lcz9cfzVN0jPYTjP3e,['1bJJlRHoc1UVeqzxcrPLIw'],['la pop'],Do It Again,Phantoms,Phantoms - Do It Again.mp3,220.374,G major,0.652323965454121,9B,108.17307692307692,"39.95733333333333,82.208,109.10933333333334","32.416,79.49866666666667,115.41333333333333",3.0,"32.416,82.208,109.10933333333334"
0.745,0.8,11,-5.606,0,0.0361,0.0209,0.000479,0.113,0.314,122.008,4,4nx4h17pRj1ikT0hZecR8z,"['1bJJlRHoc1UVeqzxcrPLIw', '2y9j8qUwBMGPYPQJJxmYzD']","['la pop', 'alt z']",Say It,"Phantoms, Anna Clendening","Phantoms, Anna Clendening - Say It.mp3",199.963,A# major,0.44573752130303745,6B,122.28260869565217,"118.016,147.84,193.49333333333334","118.368,149.28,193.28",3.0,"118.016,147.84,193.49333333333334"
0.574,0.922,6,-6.309,1,0.042,0.0151,0.453,0.0835,0.705,126.002,4,1MPfyPFjBE0e9GGWImKlXf,"['1bJJlRHoc1UVeqzxcrPLIw', '0AkL5tzM3UsDlWak9E0OwH']","['la pop', 'neo-singer-songwriter']",Lay It All On Me,"Phantoms, Jem Cooke","Phantoms, Jem Cooke - Lay It All On Me.mp3",223.88,B major,0.5150715485818456,1B,125.0,"35.936,99.04,221.49333333333334","33.48266666666667,130.016,160.032",5.0,"35.936,99.04,130.016,160.032,221.49333333333334"
0.751,0.663,0,-6.373,0,0.0429,0.272,0.00607,0.111,0.423,125.953,4,0nXkI0UArAYTYklIiurfhj,"['1bJJlRHoc1UVeqzxcrPLIw', '5nQybVOGIy5TZ1XK9CaDiS']","['la pop', 'uk pop', 'isle of wight indie']",Moonlight,"Phantoms, Sarah Close","Phantoms, Sarah Close - Moonlight.mp3",221.575,E major,0.6004986495559433,12B,125.0,"45.29066666666667,152.07466666666667,213.99466666666666","15.210666666666667,213.376,216.93866666666668",4.0,"15.210666666666667,45.29066666666667,152.07466666666667,213.99466666666666"
0.946,0.698,7,-4.762,1,0.136,0.0183,0.902,0.211,0.825,124.018,4,5ADOq3ZORUPspXasfkZvfp,['3g5Lhsq7cSJEK39BzKgIUe'],['bass house'],Keepmastik,Phlegmatic Dogs,Phlegmatic Dogs - Keepmastik.mp3,279.262,A# major,0.7364146412682971,6B,125.0,"139.12533333333334,154.82666666666665,169.856","31.157333333333334,59.232,247.81866666666667",6.0,"31.157333333333334,59.232,139.12533333333334,154.82666666666665,169.856,247.81866666666667"
0.783,0.501,0,-5.716,0,0.299,0.699,0.026,0.109,0.68,93.112,4,4hYquq1GkD528TZhacrgn9,"['1rQItbnVgtRiJkTxHRBUc0', '4E4S0YNpOiCwsoaMxYKH6z']",['future bass'],Polkadot,"Player Dave, REXEX","Player Dave, REXEX - Polkadot.mp3",113.548,F minor,0.5617507050001691,4A,93.75,"9.024,16.48,67.616","19.722666666666665,63.029333333333334,71.34933333333333",3.0,"9.024,19.722666666666665,63.029333333333334"
0.351,0.855,1,-4.965,1,0.212,0.0194,0.0,0.182,0.495,127.949,4,3cnjyKtLaVD823tvE1OKr2,['3dz0NnIZhtKKeXZxLOxCam'],"['progressive electro house', 'edm', 'complextro', 'pop dance', 'electro house']",Get Your Wish - DJ NOT PORTER ROBINSON Remix,Porter Robinson,Porter Robinson - Get Your Wish - DJ NOT PORTER ROBINSON Remix.mp3,212.499,B major,0.48987475032448075,1B,127.8409090909091,"79.65866666666666,158.77333333333334,191.04","50.35733333333334,79.712,176.75733333333332",5.0,"50.35733333333334,79.65866666666666,158.77333333333334,176.75733333333332,191.04"
0.455,0.373,10,-12.854,1,0.0325,0.77,0.0443,0.0682,0.375,100.74,4,70gDh9HAjzlRjEyrlR3y9d,['3dz0NnIZhtKKeXZxLOxCam'],"['progressive electro house', 'edm', 'complextro', 'pop dance', 'electro house']",Lifelike,Porter Robinson,Porter Robinson - Lifelike.mp3,92.413,D major,0.8182015845650625,10B,100.44642857142857,"1.056,28.096,88.224","22.282666666666668,53.13066666666667,74.42133333333334",5.0,"1.056,22.282666666666668,53.13066666666667,74.42133333333334,88.224"
0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,4,3WBRfkOozHEsG0hbrBzwlm,"['3dz0NnIZhtKKeXZxLOxCam', '47mIJdHORyRerp4os813jD']","['progressive electro house', 'video game music', 'speedrun', 'edm', 'complextro', 'pop dance', 'electro house']",Everything Goes On,"Porter Robinson, League of Legends","Porter Robinson, League of Legends - Everything Goes On.mp3",199.815,F major,0.8642552940089278,7B,156.25,"16.384,38.19733333333333,64.08533333333334","39.72266666666667,64.68266666666666,87.09333333333333",4.0,"16.384,38.19733333333333,64.08533333333334,87.09333333333333"
0.177,0.531,10,-6.814,1,0.0387,0.0201,4.99e-05,0.0996,0.097,84.289,5,36kCSJg8ZBwiSCUECFKGUy,"['3dz0NnIZhtKKeXZxLOxCam', '0g3NiCRhEv7M4SEDMrpItN']","['progressive electro house', 'nu disco', 'future garage', 'indietronica', 'electronica', 'alternative dance', 'oxford indie', 'edm', 'complextro', 'pop dance', 'electro house']",Unfold,"Porter Robinson, Totally Enormous Extinct Dinosaurs","Porter Robinson, Totally Enormous Extinct Dinosaurs - Unfold.mp3",282.128,D major,0.8542261891513424,10B,130.8139534883721,"4.736,227.37066666666666,236.61866666666666","36.02133333333333,244.23466666666667,258.9653333333333",5.0,"4.736,36.02133333333333,227.37066666666666,244.23466666666667,258.9653333333333"
0.813,0.797,9,-5.838,0,0.0587,0.025,0.871,0.0758,0.647,127.999,4,4zMQdj6ozXFT4KeSZctlkv,"['3KOzW9NF2ZGwYRo0KfID1R', '6EqFMCnVGBRNmwPlk2f3Uc']","['fidget house', 'bass house', 'brostep', 'russian electronic', 'electro trash', 'electro house']",Magic Word,"Proxy, AC Slater","Proxy, AC Slater - Magic Word.mp3",255.498,F minor,0.48411535951548557,4A,127.8409090909091,"14.069333333333333,104.53333333333333,164.992","45.024,103.22133333333333,164.87466666666666",4.0,"14.069333333333333,45.024,104.53333333333333,164.992"
0.87,0.835,0,-6.031,1,0.0956,0.159,0.000102,0.062,0.82,128.029,4,5bceumJnptJewPRfZ3zu1U,"['5SUcV9zgkgubuNxk4MIppv', '5fhBBnv3NPDhpCEcEtVtrc']",[],Frog,"Ren Carter, Liv Grace","Ren Carter, Liv Grace - Frog.mp3",168.75,G minor,0.4297072560517034,6A,127.8409090909091,"107.60533333333333,123.04,154.19733333333335","56.181333333333335,85.97333333333333,108.87466666666667",5.0,"56.181333333333335,85.97333333333333,107.60533333333333,123.04,154.19733333333335"
